Employee_ID,Employee_Name,Gender,Age,Date_of_Joining,Years_at_Company,Monthly_Income,Annual_Income,Department,Job_Role,Position,Employment_Type,Work_Location,State,City,Distance_from_Home,Education_Level,Education_Field,Caste/Religion,Marital_Status,Performance_Score,Last_3_Year_Rating,Attrition_Status,Attrition_Reason,Attrition_Date,Onboarding_Status,New_Hires_Joining_Month,Environment_Satisfaction,Employee_Cost_to_Company,Hourly_Rate,Annual_HR_Feedback_Satisfaction_Score,Yearly_Total_Training_Hours
1112,Employee_112,Male,45,2022-04-19,4,49733,596796,Finance,Manager,Junior,Full-time,HQ,Rajasthan,City_48,9,Graduate,Science,Other,Divorced,A*,Actionable,Yes,Terminate - Absconding,2020-10-26,Pending,10,Very High,1861503,808,3,176
1113,Employee_113,Female,39,2023-01-08,9,87432,1049184,IT,Analyst,Lead,Full-time,HQ,Rajasthan,City_46,4,Diploma,Arts,Muslim,Single,B,Learner,No,N/A,N/A,Rolled out,3,Very High,681527,928,1,12
1114,Employee_114,Female,42,2024-08-24,4,131182,1574184,Operations,Analyst,Junior,Full-time,HQ,Rajasthan,City_13,3,Diploma,Engineering,Other,Divorced,B,Reliable Professional,No,N/A,N/A,Accepted,11,Low,2341432,478,1,43
1115,Employee_115,Male,31,2022-03-09,3,124280,1491360,Sales,Specialist,Mid-Level,Full-time,HQ,Madhya Pradesh,City_27,13,High School,Others,Other,Single,A+,Actionable,No,N/A,N/A,Rolled out,11,Medium,555664,639,4,102
1116,Employee_116,Female,45,2022-01-14,3,77158,925896,HR,Executive,Senior,Full-time,Remote,Madhya Pradesh,City_45,32,PhD,Management,Other,Single,A+,Star,No,N/A,N/A,Rolled out,1,High,1220216,808,3,191
1117,Employee_117,Female,42,2023-05-11,2,143225,1718700,Sales,Specialist,Mid-Level,Full-time,HQ,Punjab,City_27,6,Postgraduate,Arts,Muslim,Divorced,A,Solid Contributor,No,N/A,N/A,Accepted,4,Very High,1630022,617,3,13
1118,Employee_118,Male,46,2022-02-14,3,23911,286932,Sales,Assistant,Senior,Part-time,HQ,Gujarat,City_29,1,Diploma,Science,Christian,Single,A+,Actionable,No,N/A,N/A,Rolled out,8,High,2155516,961,1,89
1119,Employee_119,Female,44,2022-11-19,8,69105,829260,HR,Technician,Mid-Level,Part-time,HQ,West Bengal,City_50,42,High School,Others,Other,Divorced,B,Learner,No,N/A,N/A,Rolled out,8,Medium,2305344,653,1,48
1120,Employee_120,Male,43,2023-07-26,8,93876,1126512,Operations,Manager,Mid-Level,Full-time,HQ,Gujarat,City_24,5,PhD,Others,Christian,Married,A+,Actionable,No,N/A,N/A,Pending,7,Very High,1534266,859,2,170
1121,Employee_121,Female,25,2020-07-18,2,102959,1235508,Supply Chain,Specialist,Senior,Part-time,Remote,Gujarat,City_17,2,High School,Commerce,Other,Married,A+,High Impact,No,N/A,N/A,Rejected,3,Very High,654993,242,2,55
1122,Employee_122,Female,55,2021-02-03,2,127886,1534632,Sales,Analyst,Junior,Full-time,HQ,Punjab,City_48,22,Diploma,Science,Christian,Single,A*,Developer,No,N/A,N/A,Rejected,1,High,1047610,600,3,159
1123,Employee_123,Male,27,2021-02-20,2,84322,1011864,IT,Analyst,Lead,Full-time,HQ,Punjab,City_33,32,Postgraduate,Science,Muslim,Divorced,A,Learner,No,N/A,N/A,Rolled out,5,Very High,1837057,417,1,33
1124,Employee_124,Male,49,2024-02-18,7,56672,680064,Finance,Analyst,Lead,Full-time,HQ,Gujarat,City_34,48,PhD,Arts,Christian,Single,A*,Actionable,No,N/A,N/A,Rejected,8,High,1146620,943,3,56
1125,Employee_125,Male,52,2022-04-05,6,90412,1084944,Customer Support,Specialist,Lead,Contract,HQ,Rajasthan,City_22,41,Diploma,Arts,Other,Married,A,Developer,No,N/A,N/A,Accepted,9,Very High,1911187,953,2,88
1126,Employee_126,Male,56,2021-03-07,1,126613,1519356,Finance,Technician,Junior,Full-time,HQ,Karnataka,City_50,49,Graduate,Engineering,Hindu,Single,A*,High Impact,No,N/A,N/A,Pending,7,Low,1279507,703,4,98
1127,Employee_127,Female,44,2021-05-26,2,86239,1034868,Sales,Assistant,Mid-Level,Full-time,HQ,Delhi,City_25,7,Diploma,Engineering,Christian,Married,A+,Future Star,Yes,Termination – Non Performance,2022-10-16,Rolled out,8,High,753498,752,3,17
1128,Employee_128,Female,27,2022-07-22,1,83804,1005648,Operations,Assistant,Mid-Level,Full-time,Remote,Madhya Pradesh,City_33,21,High School,Science,Buddhist,Married,A*,Future Star,No,N/A,N/A,Accepted,1,High,2269768,585,1,89
1129,Employee_129,Male,37,2022-08-11,7,81727,980724,HR,Coordinator,Mid-Level,Full-time,Remote,Delhi,City_19,17,Diploma,Engineering,Other,Married,B,Actionable,Yes,Superannuation,2021-01-27,Rolled out,2,Low,2109681,604,3,70
1130,Employee_130,Male,23,2021-10-28,6,137643,1651716,Marketing,Specialist,Junior,Full-time,HQ,Karnataka,City_47,20,Graduate,Others,Christian,Divorced,A*,Learner,No,N/A,N/A,Accepted,1,Very High,1513769,492,2,188
1131,Employee_131,Male,45,2023-11-13,2,123774,1485288,Operations,Specialist,Senior,Full-time,HQ,Gujarat,City_36,1,Graduate,Engineering,Other,Divorced,B,Actionable,No,N/A,N/A,Rolled out,4,Low,1908100,832,2,90
1132,Employee_132,Male,38,2024-06-12,2,26440,317280,Sales,Supervisor,Junior,Full-time,HQ,Uttar Pradesh,City_36,32,Diploma,Management,Hindu,Married,B,Future Star,Yes,Superannuation,2020-02-20,Accepted,3,Medium,1584342,947,1,48
1133,Employee_133,Male,22,2023-02-19,2,117473,1409676,Sales,Specialist,Lead,Full-time,HQ,Delhi,City_31,40,Graduate,Engineering,Jain,Married,A,Reliable Professional,No,N/A,N/A,Accepted,3,High,2090463,764,3,172
1134,Employee_134,Male,27,2021-05-17,8,87560,1050720,Marketing,Specialist,Mid-Level,Full-time,HQ,Rajasthan,City_18,32,High School,Science,Muslim,Married,B,Actionable,No,N/A,N/A,Rejected,5,Very High,2258768,528,2,121
1135,Employee_135,Female,26,2020-01-17,7,35751,429012,Finance,Analyst,Junior,Full-time,HQ,Uttar Pradesh,City_47,20,Graduate,Arts,Jain,Married,B,Reliable Professional,No,N/A,N/A,Pending,1,Medium,2266308,665,3,74
1136,Employee_136,Male,50,2020-05-27,1,32730,392760,Operations,Technician,Junior,Full-time,HQ,Rajasthan,City_44,10,Graduate,Commerce,Other,Divorced,B,Reliable Professional,No,N/A,N/A,Pending,11,Very High,2470805,350,4,123
1137,Employee_137,Male,33,2021-11-06,4,84792,1017504,Finance,Executive,Junior,Full-time,Remote,Delhi,City_19,6,Postgraduate,Arts,Muslim,Divorced,A+,Contributor,No,N/A,N/A,Rolled out,7,Low,1773028,765,2,31
1138,Employee_138,Female,24,2021-02-09,4,41380,496560,Customer Support,Specialist,Senior,Contract,HQ,Karnataka,City_47,41,High School,Science,Muslim,Divorced,A,Future Star,No,N/A,N/A,Rolled out,3,Very High,1258095,399,2,165
1139,Employee_139,Male,22,2023-07-01,7,48972,587664,Marketing,Supervisor,Mid-Level,Full-time,HQ,Uttar Pradesh,City_9,33,Graduate,Commerce,Hindu,Divorced,A+,High Impact,No,N/A,N/A,Rejected,1,Very High,1516249,311,2,56
1140,Employee_140,Female,48,2022-06-09,2,84385,1012620,HR,Specialist,Junior,Full-time,HQ,Madhya Pradesh,City_2,10,Diploma,Others,Muslim,Single,B,Developer,No,N/A,N/A,Accepted,2,Medium,991172,523,3,126
1141,Employee_141,Female,45,2021-04-04,4,141257,1695084,Customer Support,Executive,Junior,Full-time,HQ,Madhya Pradesh,City_7,25,Graduate,Management,Other,Single,B,High Impact,No,N/A,N/A,Pending,3,Low,1547839,930,1,31
1142,Employee_142,Male,40,2022-02-23,1,57113,685356,Sales,Supervisor,Lead,Full-time,Remote,Madhya Pradesh,City_29,24,PhD,Science,Other,Divorced,A+,Developer,No,N/A,N/A,Accepted,10,Low,1807244,250,2,65
1143,Employee_143,Male,29,2023-07-26,4,30149,361788,IT,Specialist,Mid-Level,Full-time,HQ,Tamil Nadu,City_44,31,PhD,Science,Sikh,Single,A+,Future Star,No,N/A,N/A,Accepted,12,Very High,615708,569,3,11
1144,Employee_144,Male,23,2021-09-27,1,75014,900168,Finance,Technician,Junior,Full-time,HQ,Tamil Nadu,City_1,29,High School,Others,Christian,Married,A*,Actionable,No,N/A,N/A,Pending,12,Medium,1777851,988,2,127
1145,Employee_145,Male,51,2021-02-03,2,58402,700824,Finance,Executive,Junior,Full-time,HQ,Punjab,City_3,12,PhD,Science,Hindu,Single,A*,Reliable Professional,No,N/A,N/A,Rolled out,4,Low,1228865,733,3,88
1146,Employee_146,Male,51,2021-11-22,2,147661,1771932,Operations,Analyst,Junior,Full-time,HQ,Tamil Nadu,City_37,43,PhD,Arts,Christian,Divorced,B,Solid Contributor,No,N/A,N/A,Rejected,4,Medium,2126970,247,2,167
1147,Employee_147,Male,53,2021-01-06,3,145679,1748148,Customer Support,Coordinator,Junior,Full-time,HQ,West Bengal,City_19,37,Graduate,Others,Buddhist,Divorced,A+,Developer,No,N/A,N/A,Pending,9,High,978449,734,2,127
1148,Employee_148,Male,22,2021-09-12,8,102917,1235004,Customer Support,Specialist,Mid-Level,Full-time,HQ,West Bengal,City_40,42,High School,Commerce,Other,Married,A,Actionable,No,N/A,N/A,Accepted,5,Medium,1873159,717,4,95
1149,Employee_149,Male,59,2020-10-11,6,69557,834684,Finance,Coordinator,Junior,Contract,HQ,West Bengal,City_30,9,Postgraduate,Management,Christian,Divorced,A,Solid Contributor,No,N/A,N/A,Rejected,1,High,1919453,331,2,135
1150,Employee_150,Male,34,2021-01-09,6,117895,1414740,Supply Chain,Specialist,Senior,Full-time,Remote,Rajasthan,City_41,29,Graduate,Engineering,Hindu,Divorced,B,Contributor,No,N/A,N/A,Accepted,1,High,1669376,427,1,22
1151,Employee_151,Female,32,2023-10-09,9,129344,1552128,HR,Manager,Junior,Contract,HQ,Punjab,City_14,3,Postgraduate,Commerce,Sikh,Divorced,A*,Future Star,No,N/A,N/A,Accepted,1,Very High,1795811,840,2,110
1152,Employee_152,Male,31,2021-12-07,8,20243,242916,Marketing,Technician,Senior,Full-time,HQ,Rajasthan,City_45,4,Diploma,Science,Sikh,Divorced,B,Developer,No,N/A,N/A,Rejected,8,Low,1563027,914,1,175
1153,Employee_153,Male,47,2022-03-07,2,142655,1711860,HR,Assistant,Mid-Level,Full-time,HQ,Rajasthan,City_38,21,PhD,Science,Muslim,Divorced,A,Developer,No,N/A,N/A,Rejected,5,Medium,706098,888,4,187
1154,Employee_154,Male,41,2021-07-05,6,22414,268968,Finance,Manager,Junior,Full-time,Remote,Madhya Pradesh,City_2,6,Graduate,Science,Sikh,Divorced,A+,Actionable,No,N/A,N/A,Pending,2,Medium,2171408,728,4,135
1155,Employee_155,Female,38,2020-07-01,1,23856,286272,Operations,Analyst,Lead,Full-time,Remote,Punjab,City_32,2,High School,Science,Buddhist,Single,B,Learner,No,N/A,N/A,Rejected,1,Low,732113,768,4,62
1156,Employee_156,Male,38,2020-12-25,9,91799,1101588,Sales,Coordinator,Senior,Full-time,HQ,Uttar Pradesh,City_41,37,PhD,Management,Buddhist,Divorced,A,Star,No,N/A,N/A,Rejected,9,High,998993,592,4,167
1157,Employee_157,Male,25,2021-11-07,4,133489,1601868,Finance,Coordinator,Senior,Full-time,Remote,Karnataka,City_13,20,Diploma,Arts,Christian,Married,A+,Contributor,Yes,Termination – Non Performance,2023-06-11,Accepted,9,High,1042613,830,2,90
1158,Employee_158,Female,26,2023-05-08,4,101335,1216020,Sales,Executive,Junior,Full-time,Remote,Madhya Pradesh,City_37,45,PhD,Commerce,Buddhist,Single,A,Developer,No,N/A,N/A,Rejected,2,High,1465270,349,1,56
1159,Employee_159,Male,44,2021-02-03,9,142626,1711512,Operations,Technician,Lead,Full-time,Remote,Uttar Pradesh,City_35,33,PhD,Management,Hindu,Divorced,A*,Reliable Professional,No,N/A,N/A,Rolled out,12,Low,1511671,855,1,43
1160,Employee_160,Female,31,2023-11-06,3,78949,947388,Sales,Executive,Lead,Full-time,Remote,Maharashtra,City_42,14,Postgraduate,Management,Other,Single,A,Learner,No,N/A,N/A,Accepted,12,High,569563,857,2,193
1161,Employee_161,Male,49,2022-06-13,5,61392,736704,Finance,Specialist,Junior,Full-time,HQ,West Bengal,City_41,20,Diploma,Management,Other,Divorced,B,Solid Contributor,No,N/A,N/A,Rolled out,3,Very High,659292,517,2,174
1162,Employee_162,Male,54,2024-06-23,1,32470,389640,Finance,Executive,Mid-Level,Contract,Remote,Gujarat,City_9,43,High School,Management,Muslim,Divorced,A*,Learner,No,N/A,N/A,Rejected,5,Very High,1298435,561,2,105
1163,Employee_163,Male,47,2020-01-14,6,33772,405264,Sales,Executive,Mid-Level,Part-time,Remote,Maharashtra,City_17,2,PhD,Management,Buddhist,Single,B,Future Star,No,N/A,N/A,Rejected,2,Very High,2008351,813,1,173
1164,Employee_164,Male,50,2023-12-13,3,47382,568584,HR,Coordinator,Junior,Part-time,HQ,Gujarat,City_44,47,PhD,Management,Muslim,Single,A,Future Star,No,N/A,N/A,Accepted,2,Medium,1749346,432,2,132
1165,Employee_165,Male,48,2020-01-10,1,119445,1433340,HR,Manager,Mid-Level,Full-time,Remote,West Bengal,City_30,7,High School,Management,Jain,Married,A*,High Impact,No,N/A,N/A,Rejected,10,Medium,1244452,562,4,16
1166,Employee_166,Female,39,2022-02-26,6,89662,1075944,Operations,Coordinator,Lead,Full-time,HQ,West Bengal,City_22,37,High School,Arts,Muslim,Single,B,High Impact,No,N/A,N/A,Accepted,8,High,2403517,232,3,90
1167,Employee_167,Male,31,2021-05-03,2,104944,1259328,HR,Technician,Mid-Level,Full-time,Remote,Karnataka,City_7,12,Graduate,Arts,Christian,Divorced,A,Reliable Professional,Yes,Misconduct Related,2023-04-27,Rolled out,11,Very High,1096872,614,1,186
1168,Employee_168,Male,26,2021-09-11,8,144052,1728624,Customer Support,Executive,Mid-Level,Contract,HQ,Delhi,City_20,49,Graduate,Others,Hindu,Divorced,A+,Star,Yes,Resign - Personal/Domestic,2022-01-21,Rolled out,12,Very High,1234541,476,1,49
1169,Employee_169,Male,31,2021-03-27,2,100399,1204788,IT,Specialist,Mid-Level,Part-time,HQ,Madhya Pradesh,City_41,16,PhD,Management,Jain,Married,A,Future Star,No,N/A,N/A,Pending,3,Medium,2491104,984,4,52
1170,Employee_170,Male,42,2024-03-17,4,33584,403008,Sales,Manager,Junior,Full-time,Remote,Karnataka,City_30,17,Graduate,Science,Other,Single,A,Star,No,N/A,N/A,Rolled out,1,Low,772864,626,2,166
1171,Employee_171,Male,45,2021-01-22,3,43391,520692,IT,Supervisor,Junior,Full-time,HQ,Madhya Pradesh,City_25,31,PhD,Engineering,Christian,Single,B,Developer,No,N/A,N/A,Pending,12,Very High,1238698,569,1,57
1172,Employee_172,Male,59,2020-06-27,9,105376,1264512,IT,Executive,Senior,Part-time,HQ,Rajasthan,City_14,7,High School,Management,Buddhist,Married,A,High Impact,No,N/A,N/A,Pending,11,High,953950,702,4,174
1173,Employee_173,Male,24,2023-03-22,2,140687,1688244,Customer Support,Executive,Mid-Level,Full-time,HQ,Delhi,City_11,26,Graduate,Commerce,Jain,Single,B,Contributor,No,N/A,N/A,Accepted,12,Medium,1647254,877,3,79
1174,Employee_174,Male,52,2021-10-20,3,56965,683580,Sales,Assistant,Junior,Part-time,Remote,Karnataka,City_20,1,Diploma,Commerce,Other,Single,B,Star,No,N/A,N/A,Rejected,1,Medium,1782899,815,3,193
1175,Employee_175,Male,58,2023-05-14,7,111207,1334484,IT,Supervisor,Lead,Full-time,HQ,Uttar Pradesh,City_47,2,Diploma,Management,Jain,Single,A+,Reliable Professional,No,N/A,N/A,Accepted,7,Very High,2168878,520,3,162
1176,Employee_176,Male,23,2020-02-01,4,124128,1489536,Operations,Specialist,Senior,Full-time,Remote,Gujarat,City_33,31,High School,Arts,Buddhist,Single,A+,Solid Contributor,No,N/A,N/A,Rejected,1,Low,2151641,289,4,111
1177,Employee_177,Male,23,2022-04-14,6,32097,385164,Operations,Specialist,Lead,Full-time,Remote,Karnataka,City_31,20,PhD,Others,Muslim,Divorced,A*,Contributor,No,N/A,N/A,Accepted,3,Low,515777,773,4,124
1178,Employee_178,Male,55,2023-05-01,3,141454,1697448,Sales,Executive,Mid-Level,Full-time,HQ,Rajasthan,City_50,37,Diploma,Commerce,Other,Single,A,Solid Contributor,No,N/A,N/A,Rolled out,9,Low,586298,515,4,62
1179,Employee_179,Female,41,2022-04-22,1,137540,1650480,Marketing,Executive,Lead,Contract,HQ,Madhya Pradesh,City_23,33,Graduate,Arts,Jain,Married,B,Contributor,No,N/A,N/A,Accepted,7,Very High,2099954,310,4,110
1180,Employee_180,Male,54,2023-07-11,6,38839,466068,Marketing,Coordinator,Senior,Part-time,HQ,West Bengal,City_7,13,Postgraduate,Engineering,Sikh,Married,A+,Future Star,No,N/A,N/A,Rolled out,10,Very High,1461186,774,1,189
1181,Employee_181,Male,25,2024-09-21,4,142202,1706424,Supply Chain,Analyst,Mid-Level,Full-time,HQ,Uttar Pradesh,City_47,1,PhD,Science,Other,Married,B,Actionable,No,N/A,N/A,Accepted,3,Medium,1949747,809,2,33
1182,Employee_182,Male,32,2022-09-03,2,130419,1565028,Customer Support,Specialist,Junior,Full-time,HQ,Uttar Pradesh,City_15,33,Graduate,Arts,Muslim,Single,A*,Future Star,No,N/A,N/A,Pending,10,High,2153850,624,1,180
1183,Employee_183,Female,26,2024-07-15,7,103310,1239720,Sales,Technician,Lead,Full-time,HQ,Punjab,City_30,3,PhD,Commerce,Hindu,Divorced,A,Actionable,No,N/A,N/A,Rolled out,7,High,2333351,688,2,106
1184,Employee_184,Female,46,2023-12-12,5,57693,692316,Sales,Supervisor,Lead,Full-time,Remote,Karnataka,City_10,37,Graduate,Others,Sikh,Married,B,Reliable Professional,No,N/A,N/A,Accepted,8,Medium,800205,483,3,94
1185,Employee_185,Male,58,2024-04-04,6,71988,863856,Sales,Specialist,Senior,Full-time,Remote,Maharashtra,City_7,19,High School,Engineering,Sikh,Married,A+,Solid Contributor,No,N/A,N/A,Rolled out,11,High,1215687,335,3,44
1186,Employee_186,Male,55,2024-04-19,6,69769,837228,HR,Technician,Junior,Full-time,HQ,West Bengal,City_16,44,High School,Science,Sikh,Divorced,A+,Star,No,N/A,N/A,Accepted,1,Medium,588816,558,2,103
1187,Employee_187,Female,30,2020-03-02,9,145476,1745712,Sales,Technician,Mid-Level,Full-time,HQ,Uttar Pradesh,City_18,40,High School,Others,Buddhist,Married,B,Reliable Professional,No,N/A,N/A,Rejected,5,High,1078281,687,2,177
1188,Employee_188,Male,27,2021-07-07,2,147266,1767192,Operations,Supervisor,Mid-Level,Part-time,HQ,Maharashtra,City_38,32,High School,Others,Other,Single,B,Future Star,No,N/A,N/A,Rolled out,10,Medium,848133,401,1,39
1189,Employee_189,Male,39,2022-09-16,6,22469,269628,Operations,Assistant,Mid-Level,Full-time,Remote,Rajasthan,City_25,5,Graduate,Arts,Hindu,Married,B,High Impact,No,N/A,N/A,Pending,9,Very High,1500839,569,3,57
1190,Employee_190,Male,35,2021-08-12,9,32468,389616,Finance,Coordinator,Senior,Full-time,HQ,West Bengal,City_36,47,Diploma,Science,Buddhist,Single,A,High Impact,No,N/A,N/A,Rejected,10,Very High,1407358,692,2,43
1191,Employee_191,Male,40,2022-07-21,4,121006,1452072,Marketing,Supervisor,Lead,Full-time,HQ,West Bengal,City_47,43,Graduate,Engineering,Muslim,Divorced,A+,Solid Contributor,No,N/A,N/A,Rejected,11,Medium,640411,410,2,56
1192,Employee_192,Female,35,2020-09-25,6,59025,708300,Supply Chain,Manager,Lead,Full-time,HQ,Rajasthan,City_14,47,Graduate,Engineering,Jain,Divorced,A*,Contributor,No,N/A,N/A,Pending,3,Very High,1991020,633,3,34
1193,Employee_193,Female,38,2022-07-24,7,148237,1778844,Marketing,Assistant,Lead,Full-time,HQ,Rajasthan,City_38,37,Postgraduate,Management,Muslim,Married,A*,High Impact,No,N/A,N/A,Rolled out,4,Medium,1765207,901,2,83
1194,Employee_194,Male,56,2024-04-14,1,126409,1516908,Customer Support,Assistant,Lead,Full-time,HQ,Madhya Pradesh,City_15,6,Postgraduate,Management,Muslim,Single,A+,Star,No,N/A,N/A,Rolled out,9,Medium,674423,721,2,70
1195,Employee_195,Male,50,2020-06-25,5,23165,277980,Sales,Manager,Senior,Full-time,HQ,Delhi,City_8,36,Graduate,Arts,Muslim,Divorced,A+,Solid Contributor,No,N/A,N/A,Rolled out,6,Medium,2385535,251,3,149
1196,Employee_196,Male,38,2020-10-17,4,77603,931236,Marketing,Supervisor,Senior,Full-time,HQ,Tamil Nadu,City_1,37,High School,Commerce,Buddhist,Married,A+,Star,Yes,Encouraged to leave,2024-10-09,Accepted,7,Very High,609351,239,4,80
1197,Employee_197,Female,29,2022-05-01,2,96906,1162872,Sales,Manager,Junior,Full-time,HQ,Punjab,City_48,13,Postgraduate,Management,Sikh,Married,A*,Future Star,No,N/A,N/A,Rejected,7,Very High,2316070,529,1,102
1198,Employee_198,Female,22,2024-10-12,2,63251,759012,Sales,Specialist,Senior,Full-time,HQ,Karnataka,City_18,12,Postgraduate,Arts,Hindu,Married,B,Learner,No,N/A,N/A,Pending,4,Low,1134163,260,2,168
1199,Employee_199,Female,57,2021-02-08,2,67526,810312,Marketing,Analyst,Lead,Full-time,HQ,Maharashtra,City_5,6,Graduate,Science,Christian,Divorced,A*,Reliable Professional,No,N/A,N/A,Pending,11,High,611501,955,3,171
1200,Employee_200,Female,28,2020-07-12,7,122734,1472808,Marketing,Supervisor,Mid-Level,Full-time,Remote,Punjab,City_24,30,PhD,Engineering,Jain,Single,A+,Contributor,No,N/A,N/A,Accepted,2,Low,2138452,824,3,89
1201,Employee_201,Male,26,2021-08-04,4,127542,1530504,Finance,Analyst,Junior,Part-time,HQ,West Bengal,City_44,37,Postgraduate,Management,Christian,Single,B,Future Star,No,N/A,N/A,Accepted,12,High,1296433,374,3,92
1202,Employee_202,Male,45,2024-11-09,6,124296,1491552,Customer Support,Technician,Mid-Level,Full-time,HQ,Uttar Pradesh,City_6,28,High School,Arts,Muslim,Single,A*,Contributor,No,N/A,N/A,Pending,6,Medium,1508410,483,4,22
1203,Employee_203,Male,49,2022-08-01,7,48942,587304,Supply Chain,Coordinator,Mid-Level,Full-time,HQ,Rajasthan,City_10,10,Graduate,Others,Jain,Married,A,Solid Contributor,No,N/A,N/A,Rejected,6,Medium,1351300,565,1,34
1204,Employee_204,Female,38,2022-06-16,9,65017,780204,IT,Technician,Lead,Full-time,HQ,Uttar Pradesh,City_12,28,PhD,Others,Buddhist,Single,A*,Future Star,No,N/A,N/A,Pending,10,High,1396434,413,2,41
1205,Employee_205,Male,58,2020-03-23,2,80555,966660,Finance,Manager,Senior,Full-time,HQ,Karnataka,City_11,6,Diploma,Engineering,Muslim,Divorced,B,Reliable Professional,No,N/A,N/A,Accepted,9,High,1535200,988,2,34
1206,Employee_206,Male,41,2020-03-27,9,52209,626508,Finance,Manager,Senior,Full-time,HQ,Rajasthan,City_4,9,High School,Science,Jain,Married,B,Future Star,No,N/A,N/A,Rejected,3,High,967196,569,3,133
1207,Employee_207,Male,24,2021-02-11,5,59365,712380,Marketing,Executive,Senior,Full-time,HQ,West Bengal,City_6,24,High School,Management,Buddhist,Divorced,B,Solid Contributor,No,N/A,N/A,Rejected,3,High,2155758,304,2,56
1208,Employee_208,Male,58,2023-04-25,6,21407,256884,Supply Chain,Coordinator,Lead,Full-time,HQ,Tamil Nadu,City_38,18,Graduate,Management,Jain,Divorced,A+,Future Star,No,N/A,N/A,Pending,7,Very High,1521498,604,2,61
1209,Employee_209,Male,47,2022-10-06,6,84081,1008972,Customer Support,Assistant,Lead,Contract,Remote,Uttar Pradesh,City_4,4,Diploma,Science,Sikh,Divorced,A*,Reliable Professional,No,N/A,N/A,Accepted,2,Medium,1870681,367,1,111
1210,Employee_210,Male,36,2020-11-02,3,45976,551712,Operations,Assistant,Mid-Level,Full-time,HQ,Uttar Pradesh,City_15,45,High School,Others,Hindu,Single,A,Actionable,No,N/A,N/A,Accepted,10,Very High,1845941,837,3,67
1211,Employee_211,Male,29,2020-11-26,7,61969,743628,Customer Support,Coordinator,Junior,Full-time,HQ,Tamil Nadu,City_32,23,High School,Commerce,Muslim,Married,A+,High Impact,No,N/A,N/A,Rolled out,10,Medium,1421801,936,2,32
